distance,id,fullName,degree
2.4127277528386584,8476162,Steve Oleksy,64
2.5682598362820173,8473616,Jonathan Rheault,22
2.351465540005281,8475913,Mark Stone,81
2.3409030895167677,8473658,Victor Bartley,87
2.645101663585952,8471712,Jeff Frazee,19
2.3725904409823078,8474052,Chris Terry,87
2.3348296804858726,8474688,Greg Pateryn,102
2.5695801425930815,8476799,Cameron Schilling,35
2.3176656984420387,8475462,Radko Gudas,97
2.3765513599155006,8474870,Tyler Johnson,75
2.376023237391075,8473911,Steven Pinizzotto,64
2.327964087668339,8475797,Jarred Tinordi,74
2.5965143913387907,8476849,Harri Pesonen,23
2.3493530499075788,8475726,Tyler Toffoli,77
2.2651175072616847,8475796,Mark Pysyk,124
2.448640084499604,8474554,Eric Selleck,41
2.294956429891735,8475192,Taylor Beck,120
2.4298917348824927,8474135,Brett Bellemore,53
2.3921309743860575,8477205,Andrej Sustr,73
2.468972801689992,8475342,Oliver Lauridsen,38
2.2907314496963296,8476470,Nathan Beaulieu,124
2.4681806179033536,8476482,Nicklas Jensen,61
2.3047266965936095,8476807,Matt Tennyson,108
2.4145761816741484,8475314,Anders Lee,75
2.253234750462107,8475163,Alex Chiasson,141
2.38024821758648,8477215,Danny DeKeyser,70
2.261948772115131,8475760,Nick Bjugstad,101
2.4375495114866648,8475733,Max Reinhart,54
2.428043306047003,8475766,Austin Watson,73
2.2759440190124107,8474717,Mark Barberio,137
2.7060998151571165,8476835,Daniel Bang,24
2.35040929495643,8476419,Jean-Gabriel Pageau,85
2.6606812780565092,8471853,Nicolas Blanchard,22
2.5907050435701082,8475824,Sami Aittokallio,26
2.310007921837866,8477244,Chad Ruhwedel,105
2.3493530499075788,8476887,Filip Forsberg,84
2.5033007657776603,8475196,Ben Hanowski,44
2.329812516503829,8476436,Dmitrij Jaskin,75
2.2801689992078162,8475755,Alex Petrovic,92
2.713493530499076,8471912,Kevin Henderson,22
2.269606548719303,8471262,Carl Soderberg,115
2.5352521785054134,8474837,Mark Cundari,40
2.2923158172696065,8476302,Frank Corrado,131
2.612886189595986,8474844,Carter Bancks,24
2.534459994718775,8477243,Drew LeBlanc,30
2.609189331925007,8475395,Matthew Konan,21
2.6868233430155795,8474615,Jared Staal,20
2.2667018748349617,8475199,Eric Gelinas,95
2.7229997359387377,8475893,Joonas Rask,19
2.4491682070240297,8475917,Jason Akeson,41
2.624504885133351,8474629,Shawn Lalonde,18
2.3049907578558226,8475622,Carter Hutton,110
2.3189860047531026,8475598,Ryan Stanton,83
2.4724055980987587,8475247,Michael Latta,49
2.364668603115923,8476941,Connor Carrick,93
2.4053340374966994,8476880,Tom Wilson,77
2.335621864272511,8475807,Joakim Nordstrom,95
2.4811196197517824,8476885,Jacob Trouba,67
2.3567467652495377,8473989,Luke Gazdic,102
2.45576973857935,8476179,Will Acton,48
2.482968048587272,8477289,Anton Belov,40
2.3826247689463957,8476878,Zemgus Girgensons,100
2.3844731977818854,8477499,Rasmus Ristolainen,102
2.3316609453393187,8477492,Nathan MacKinnon,92
2.312384473197782,8476874,Olli Maatta,93
2.3538420913651965,8477497,Sean Monahan,95
2.4750462107208873,8476235,Justin Fontaine,53
2.3369421705835753,8477495,Seth Jones,102
2.277264325323475,8477493,Aleksander Barkov,90
2.4074465275944017,8477501,Valeri Nichushkin,54
2.3224188011618696,8475855,Jesper Fast,88
2.3879059941906524,8476451,Lucas Lessio,72
2.3036704515447584,8476442,Matt Nieto,106
2.405598098758912,8476881,Tomas Hertl,66
2.4254026934248745,8475754,Brock Nelson,74
2.420385529442831,8477496,Elias Lindholm,81
2.381568523897544,8476850,Ryan Murray,79
2.374966992342223,8476432,Boone Jenner,82
2.565619223659889,8476805,Spencer Abbott,37
2.2923158172696065,8476853,Morgan Rielly,105
2.657248481647742,8475190,Jamie Devane,21
2.3588592553472405,8475739,Michael Bournival,83
2.4085027726432533,8476856,Matt Dumba,73
2.286770530763137,8475663,Eddie Lack,129
2.2872986532875625,8476854,Hampus Lindholm,94
2.658304726696594,8476304,David Broll,21
2.3622920517560075,8476410,Josh Leivo,76
2.3364140480591495,8473553,Jeff Zatkoff,90
2.401109057301294,8477290,Michael Raffl,69
2.406654343807763,8476822,Luke Glendening,63
2.3794560337998414,8477220,Nate Schmidt,92
2.325323475046211,8477507,Nikita Zadorov,109
2.4386057565355164,8475789,Jack Campbell,48
2.265909691048323,8475883,Frederik Andersen,105
2.281753366781093,8475878,Freddie Hamilton,115
2.448640084499604,8476443,Xavier Ouellet,57
2.385001320306311,8475752,Tyler Pitlick,93
2.663850013203063,8475889,Patrick Holland,21
2.548719302878268,8475648,Chris Breen,37
2.2960126749405863,8475660,Cam Talbot,103
2.228148930551888,8475246,Kevin Connauton,150
2.302614206495907,8477126,Jayson Megna,109
2.470557169263269,8475423,Darren Archibald,56
2.4444151043041984,8476433,Magnus Hellberg,48
2.3733826247689462,8475808,Michael Chaput,90
2.34671243728545,8475224,Jordan Szwarz,71
2.487985212569316,8475279,Ben Chiarot,64
2.2289411143385265,8473499,Reto Berra,132
2.2999735938737786,8475750,Jon Merrill,109
2.6836546078690255,8475332,Adam Almquist,19
2.3118563506733563,8476166,Taylor Fedun,104
2.6023237391074727,8476827,Chad Billins,32
2.3696857670979665,8475223,Linden Vey,94
2.485080538684975,8476992,Marek Mazanec,44
2.362820174280433,8476871,Tanner Pearson,72
2.278848692896752,8475119,Zach Sill,105
2.3031423290203326,8476473,Connor Murphy,128
2.3242672299973592,8476207,Brian Gibbons,99
2.336149986796937,8477293,Antti Raanta,100
2.5904409823078955,8477082,Dmitry Korobov,25
2.336149986796937,8476191,Kevan Miller,83
2.4143121204119358,8476453,Nikita Kucherov,71
2.361235806707156,8475287,Erik Haula,94
2.431212041193557,8474005,Alex Grant,44
2.6268814364932664,8474012,John Albert,25
2.374438869817798,8474889,Martin Jones,78
2.2748877739635596,8476423,Reid Boucher,134
2.452072880908371,8475309,Jerry D'Amigo,50
2.3118563506733563,8475716,Martin Marincin,110
2.642989173488249,8475275,Patrick Wey,28
2.3010298389226302,8475795,Dylan McIlrath,79
2.385265381568524,8476879,Cody Ceci,80
2.6791655664114074,8475720,Kent Simpson,19
2.337206231845788,8475208,Brian Dumoulin,88
2.3855294428307365,8476458,Ryan Strome,96
2.310536044362292,8476430,Tomas Jurco,98
2.4127277528386584,8475194,Philip Samuelsson,54
2.361235806707156,8475414,Craig Cunningham,81
2.5532083443358857,8474603,Eric O'Dell,36
2.27303934512807,8474660,David Warsofsky,122
2.5788222867705306,8475815,Julian Melchiori,47
2.3842091365196727,8475902,Zach Trotman,67
2.5154475838394506,8477214,Conor Allen,33
2.5526802218114604,8476844,Niklas Svedberg,33
2.4016371798257197,8476209,Mike Sislo,51
2.329812516503829,8476779,Brad Hunt,118
2.614998679693689,8475845,Justin Florek,28
2.4013731185635065,8476289,Alexey Marchenko,68
2.5571692632690786,8477227,Eriah Hayes,30
2.3350937417480857,8476798,Karl Stollery,83
2.6672828096118297,8474754,Joacim Eriksson,19
2.6841827303934513,8475198,Joonas Nattinen,18
2.5936097174544495,8477201,Kellan Lain,26
2.353313968840771,8475321,Phil Varone,93
2.5040929495642987,8476227,Joe Whitney,30
2.419857406918405,8476925,Colton Sissons,65
2.2830736730921575,8475735,Greg McKegg,128
2.641404805914972,8477666,Simon Moser,23
2.532083443358859,8475567,Julien Brouillette,46
2.3937153419593344,8476480,Vladislav Namestnikov,86
2.660417216794296,8476765,Mike Halmo,29
2.480327435965144,8477202,Andrew Hammond,67
2.7092685503036704,8474598,Nicolas Deschamps,20
2.5106944811196197,8475299,Joni Ortio,50
2.360179561658305,8476440,Markus Granlund,100
2.389754423026142,8475260,Corban Knight,57
2.3842091365196727,8475235,Nicolas Deslauriers,112
2.2909955109585423,8476389,Vincent Trocheck,86
2.4668603115922894,8476452,Tyler Wotherspoon,57
2.432532347504621,8475744,Evgeny Kuznetsov,72
2.3401109057301293,8475759,Brandon Gormley,74
2.411671507789807,8476472,Oscar Klefbom,81
2.3049907578558226,8474008,Paul Carey,103
2.765513599155004,8476445,Johan Sundstrom,24
2.3369421705835753,8475800,Teemu Pulkkinen,83
2.540269342487457,8477228,Matt Lindblad,31
2.6725640348560864,8476319,Nathan Lieuwen,25
2.740163717982572,8477814,Kevin Czuczman,26
2.31872194349089,8475157,Landon Ferraro,81
2.3556905202006866,8475253,Garrett Wilson,45
2.3855294428307365,8475714,Calle Jarnkrok,71
2.418008978082915,8475844,Kenny Agostino,84
2.6712437285450226,8475296,Mitch Callahan,30
2.33456561922366,8476882,Teuvo Teravainen,100
2.8072352785846317,8476367,John Persson,23
2.6237127013467125,8477836,Matt Carey,23
2.7124372854502243,8474939,Mark Van Guilder,18
2.66913123844732,8477847,Bryce Van Brabant,24
2.6263533139688406,8476411,Jonathan Racine,18
2.3506733562186426,8475747,Patrik Nemeth,88
2.4256667546870876,8476931,Jake McCabe,81
2.36440454185371,8474638,Andrew Campbell,80
2.5315553208344337,8476429,Scott Mayfield,56
2.576973857935041,8476522,Adam Payerl,23
2.504885133350937,8474636,Michael Hutchinson,61
2.297861103776076,8476434,John Gibson,87
2.833641404805915,8474236,Brett Gallant,21
2.361499867969369,8477850,Christian Folin,91
2.4526010034327963,8476975,Cedric Paquette,62
2.627145497755479,8477356,Kristers Gudlevskis,33
2.9139160285186163,8476086,Justin Johnson,18
2.318457882228677,8476427,Ty Rattie,93
2.6580406654343807,8475303,Connor Knapp,23
2.3512014787430684,8475774,Petter Granberg,72
2.607076841827304,8475771,Mark Visentin,18
2.5241616054924743,8477816,Michael Zalewski,45
2.4663321890678636,8476450,Ryan Sproul,67
2.5083179297597042,8476435,Alex Khokhlachev,44
2.660945339318722,8476763,Calvin Heeter,18
2.683390546606813,8477832,Cody Kunyk,18
2.7393715341959335,8473505,Peter LeBlanc,18
2.7187747557433326,8475833,Bill Arnold,19
2.3879059941906524,8476346,Johnny Gaudreau,85
2.2542909955109587,8478137,Jiri Sekac,116
2.5046210720887245,8476478,Stuart Percy,37
2.504885133350937,8475295,Brandon Kozun,35
2.404541853710061,8477930,Pierre-Edouard Bellemare,83
2.7185106944811195,8472365,Bobby Robins,18
2.4592025349881173,8476919,Chris Tierney,59
2.414840242936361,8477509,Mirco Mueller,77
2.3807763401109057,8477448,Marko Dano,107
2.435965143913388,8477505,Alexander Wennberg,71
2.4504885133350935,8477933,Sam Reinhart,75
2.3271719038817005,8476923,Damon Severson,87
2.474254026934249,8477444,Andre Burakovsky,59
2.563770794824399,8477070,Liam O'Brien,36
2.44362292051756,8475250,Andrej Nestrasil,74
2.3464483760232375,8477932,Aaron Ekblad,74
2.3113282281489305,8477407,Anthony Duclair,124
2.3559545814628993,8474627,Jori Lehtera,85
2.355162397676261,8477508,Curtis Lazar,85
2.389754423026142,8477845,Trevor van Riemsdyk,83
2.4906258251914446,8477902,Dennis Everberg,40
2.449960390810668,8477934,Leon Draisaitl,74
2.56007393715342,8476392,Adam Lowry,60
2.5225772379191973,8476852,Griffin Reinhart,58
2.599155003960919,8477887,Patrick Brown,44
2.492738315289147,8476437,Victor Rask,70
2.3115922894111436,8476448,William Karlsson,115
2.385265381568524,8475763,Kevin Hayes,78
2.275679957750198,8476495,Seth Griffith,116
2.4599947187747557,8477498,Darnell Nurse,68
2.660945339318722,8477410,Bogdan Yakimov,19
2.376023237391075,8476404,Andy Andreoff,66
2.6461579086348035,8475980,Brody Sutter,34
2.359123316609453,8475717,Calvin Pickard,84
2.3115922894111436,8477591,Josh Jooris,155
2.325323475046211,8475780,Chris Wagner,122
2.444943226828624,8475310,Curtis McKenzie,55
2.464483760232374,8476989,Petteri Lindbohm,42
2.4161605492474254,8477494,Jonathan Drouin,83
2.360179561658305,8476279,Jyrki Jokipakka,103
2.5238975442302616,8476906,Shayne Gostisbehere,53
2.560602059677845,8474793,Justin Hodgman,29
2.368893583311328,8474152,Scott Darling,84
2.322154739899657,8476476,Joe Morrow,117
2.4724055980987587,8476624,Barclay Goodrow,56
2.362820174280433,8476312,Josh Manson,83
2.398996567203591,8475907,Micheal Ferland,78
2.4584103512014788,8475842,Sam Carrick,50
2.3284922101927648,8476428,Rocco Grimaldi,76
2.4576181674148403,8476341,Anton Forsberg,75
2.3409030895167677,8476356,Tobias Rieder,124
2.4528650646950094,8477500,Bo Horvat,81
2.4631634539213096,8476336,Iiro Pakarinen,67
2.6897280168999207,8476214,Brandon DeFazio,19
2.3823607076841826,8475274,Seth Helgeson,59
2.458146289939266,8475906,John Klingberg,59
2.731977818853974,8477234,Troy Grosenick,19
2.2442566675468707,8476431,Adam Clendening,153
2.53868497491418,8475461,Andrew Agozzino,33
2.358595194085028,8476479,Phillip Danault,101
2.379984156324267,8477956,David Pastrnak,74
2.741219963031423,8475203,Jesse Blacker,18
2.384737259044098,8477213,Tim Schaller,92
2.4795352521785055,8477510,Kerby Rychel,62
2.550303670451545,8475996,Brendan Shinnimin,34
2.662265645629786,8476536,Colin Smith,18
2.3321890678637445,8476293,Scott Wilson,116
2.3131766569844205,8476403,Klas Dahlbeck,108
2.3665170319514126,8477413,Sven Andrighetto,101
2.3900184842883547,8476921,Jordan Martinook,93
2.4618431476102454,8477916,Borna Rendulic,48
2.4652759440190124,8477922,Melker Karlsson,56
2.36440454185371,8475869,Brandon Davidson,125
2.346976498547663,8476769,Bobby Farnham,100
2.351729601267494,8475810,Bryan Rust,77
2.5616583047266968,8476883,Andrei Vasilevskiy,53
2.7578558225508316,8475826,Justin Shugg,19
2.359915500396092,8476449,Scott Harrington,93
2.3430155796144705,8476884,Derrick Pouliot,97
2.597042513863216,8467972,Rob Zepp,24
2.6857670979667283,8476944,Brendan Woods,29
2.55452865064695,8476469,Joel Armia,63
2.7047795088460522,8476339,Dominik Uher,22
2.5772379191972536,8476384,Max Friberg,28
2.4948508053868497,8476344,Tyler Graovac,64
2.476630578294164,8477715,Tyler Gaudet,47
2.501188275679958,8476300,Nikita Nesterov,72
2.4621072088724585,8476439,Brett Ritchie,55
2.4761024557697384,8476447,Miikka Salomaki,51
2.479799313440718,8476981,Josh Anderson,58
2.412199630314233,8475868,Anthony Bitetto,59
2.30287826775812,8476406,Nick Shore,108
2.5352521785054134,8474722,Luke Witkowski,68
2.6340110905730127,8475723,Petr Straka,19
2.5558489569580143,8477589,Ronalds Kenins,40
2.376023237391075,8475839,Louis Domingue,104
2.6216002112490098,8477913,David Wolf,31
2.406126221283338,8477455,Jacob De La Rose,74
2.727224716134143,8476549,Daniil Tarasov,22
2.414840242936361,8477451,Ryan Hartman,82
2.434116715077898,8476386,Shane Prince,76
2.467388434116715,8473415,Alex Biega,73
2.680221811460259,8475896,Brendan Ranford,19
2.597570636387642,8477084,Mackenzie Skapski,20
2.4386057565355164,8476876,Malcolm Subban,61
2.6722999735938737,8476363,Brian Ferlin,23
2.4980195405334036,8476147,Kael Mouillierat,39
2.4718774755743333,8477851,Jordan Oesterle,83
2.467388434116715,8476477,Matt Puempel,68
2.573541061526274,8477486,Emile Poirier,37
2.3702138896223923,8475715,Oscar Lindberg,81
2.588328492210193,8476868,Henrik Samuelsson,25
2.620015843675733,8475767,Joey Hishon,22
2.6947451808819647,8475294,Rasmus Rissanen,22
2.6268814364932664,8474748,Andrew MacWilliam,25
2.458146289939266,8476393,Nick Cousins,78
2.592817533667811,8477249,Andrew Miller,38
2.718246633218907,8475732,Danny Biega,21
2.425138632162662,8478042,Viktor Arvidsson,62
2.4916820702402958,8477942,Kevin Fiala,55
2.5236334829680485,8478376,Casey Bailey,48
2.655928175336678,8476904,Chris Driedger,30
2.514919461315025,8475729,Mark Alt,62
2.5920253498811725,8476886,Slater Koekkoek,46
2.7552152099287035,8475781,Tyler Bunz,19
2.4037496699234224,8476474,Stefan Noesen,82
2.7470293108001056,8477092,Andrey Makarov,18
2.739107472933721,8476426,David Musil,22
2.6274095590176922,8478393,Kyle Baun,29
2.5629786110377606,8475816,Stanislav Galiev,34
2.663850013203063,8475243,Ryan Bourque,18
2.586744124636916,8476397,Keegan Lowe,36
2.6461579086348035,8477127,Raman Hrabarenka,18
2.6263533139688406,8474516,Bryan Lerg,32
2.7776604172167945,8475734,Curtis Hamilton,18
2.5291787694745183,8476316,Laurent Brossoit,57
2.4275151835225772,8476967,Brett Kulak,65
2.4224980195405332,8477935,Sam Bennett,69
2.618431476102456,8475829,John Ramage,36
2.5690520200686557,8477429,Andrew Copp,56
2.560602059677845,8476394,Michael Paliotta,35
2.500924214417745,8476464,Duncan Siemens,49
2.434116715077898,8478550,Artemi Panarin,80
2.4861367837338264,8477018,Ben Hutton,65
2.402957486136784,8477955,Jared McCann,79
2.5188803802482176,8475820,Joonas Donskoi,44
2.6456297861103777,8477940,Nikolaj Ehlers,47
2.6696593609717456,8477464,Nic Petan,43
2.6234486400844994,8478564,Joonas Kemppainen,28
2.4998679693688937,8478403,Jack Eichel,62
2.6458938473725904,8478563,Evgeny Medvedev,27
2.5064695009242146,8477415,Anton Slepyshev,54
2.4935304990757854,8478402,Connor McDavid,59
2.516503828888302,8477952,Robby Fabbri,40
2.4731977818853976,8476441,Joel Edmundson,54
2.4731977818853976,8476892,Colton Parayko,54
2.5444943226828625,8478396,Noah Hanifin,58
2.415368365460787,8478928,Sergei Plotnikov,54
2.5315553208344337,8478466,Daniel Sprong,40
2.5209928703459203,8477406,Mattias Janmark,43
2.4539213097438606,8478420,Mikko Rantanen,60
2.491418008978083,8478566,Sergey Kalinin,53
2.5999471877475573,8477946,Dylan Larkin,51
2.5843675732770004,8477300,Viktor Svedberg,36
2.4428307367309214,8477503,Max Domi,77
2.500924214417745,8475738,Jordan Weal,70
2.404277792447848,8476525,Colin Miller,81
2.4731977818853976,8475736,Connor Brickley,47
2.6017956165830474,8476772,Brian O'Neill,26
2.50699762344864,8475234,J.F. Berube,65
2.31502508581991,8477237,Mike Condon,115
2.8027462371270135,8478559,Matthew O'Connor,18
2.4877211513071034,8477937,Jake Virtanen,61
2.733562186427251,8474019,Tommy Cross,20
2.5690520200686557,8475292,Tyler Randell,30
2.5962503300765776,8476905,Chandler Stephenson,41
2.4314761024557696,8477958,Nikolay Goldobin,75
2.5730129390018486,8476934,Brock McGinn,50
2.4541853710060733,8475762,Derek Forbort,52
2.5162397676260895,8475227,Chris Wideman,57
2.5075257459730658,8476889,Radek Faksa,48
2.5188803802482176,8476331,Dylan DeMelo,44
2.515183522577238,8476994,Vinnie Hinostroza,61
2.5458146289939267,8476999,Linus Ullmark,44
2.415368365460787,8475278,Byron Froese,101
2.50884605228413,8476323,Max McCormick,54
2.5682598362820173,8477488,Brett Pesce,54
2.5246897280169,8478528,Tanner Kero,49
2.494058621600211,8476867,Brendan Gaunce,60
2.335885925534724,8476400,Logan Shaw,106
2.4866649062582518,8476979,Erik Gustafsson,63
2.529442830736731,8476913,Devin Shore,46
2.406654343807763,8478366,Frank Vatrano,76
2.590969104832321,8477006,Christoph Bertschy,35
2.6155268022181146,8476960,Andreas Athanasiou,47
2.3783997887509902,8478561,Andreas Martinsen,101
2.68497491418009,8476545,Kurtis Gabriel,27
2.555056773171376,8476917,Adam Pelech,46
2.5743332453129124,8476955,Taylor Leier,45
2.453657248481648,8477941,Nick Ritchie,63
2.494586744124637,8477445,Hunter Shinkaruk,56
2.7929759704251387,8477923,Michael Keranen,18
2.601003432796409,8476414,Alexandre Grenier,38
2.542117771322947,8477467,Gustav Olofsson,46
2.6789015051491947,8477326,Joel Vermin,35
2.567467652495379,8476958,Jaccob Slavin,57
2.6461579086348035,8476945,Connor Hellebuyck,45
2.7190388170055453,8473431,Bud Holloway,18
2.5378927911275415,8476915,Jujhar Khaira,51
2.526274095590177,8478541,Markus Hannikainen,48
2.510166358595194,8477424,Juuse Saros,47
2.556113018220227,8476343,Garret Sparks,39
2.6303142329020335,8476388,Andrey Pedan,30
2.5246897280169,8477901,Daniel Carr,64
2.5732770002640613,8476858,Phillip Di Giuseppe,50
2.419857406918405,8477929,Dennis Rasmussen,78
2.5188803802482176,8476948,Charles Hudon,58
2.4354370213889625,8477010,Joseph Blandisi,77
2.6295220491153946,8476352,Michael Mersch,26
2.4364932664378136,8477846,Ryan Carpenter,63
2.4837602323739105,8476914,Joonas Korpisalo,55
2.4665962503300767,8476869,Brady Skjei,61
2.6297861103776077,8476826,Yanni Gourde,44
2.448640084499604,8477839,Conor Sheary,56
2.49115394771587,8477446,Michael McCarron,68
2.448640084499604,8476899,Matt Murray,56
2.4842883548983363,8476288,Ryan Dzingel,64
2.5397412199630316,8477931,Tomas Nosek,64
2.442302614206496,8477447,Shea Theodore,71
2.469236862952205,8477460,Laurent Dauphin,54
2.474254026934249,8476368,Fredrik Claesson,63
2.6023237391074727,8476444,Christopher Gibson,38
2.4391338790599417,8476200,Paul Thompson,47
2.4478479007129654,8475832,Tom Kuhnhackl,55
2.470557169263269,8476422,Mike Reilly,74
2.722735674676525,8476412,Jordan Binnington,19
2.5302350145233694,8477453,Chris Bigras,46
2.790863480327436,8477076,JC Lipon,29
2.510166358595194,8476902,Esa Lindell,47
2.6416688671771853,8476471,Mark McNeill,37
2.651175072616847,8477914,Roman Will,19
2.420121468180618,8476897,Oskar Sundqvist,69
2.5524161605492472,8476401,Daniel Catenacci,42
2.5701082651175073,8474698,Brent Regner,23
2.521256931608133,8478562,Jakub Nakladal,55
2.4631634539213096,8475857,Kevin Gravel,48
2.510166358595194,8477473,Justin Bailey,51
2.4412463691576445,8476894,Brendan Leipsic,86
2.5743332453129124,8475756,John McFarland,21
2.7264325323475047,8475836,Alex Friesen,18
2.547927119091629,8477426,Nick Paul,44
2.668603115922894,8477033,Viktor Loov,23
2.4259308159493003,8476875,Michael Matheson,58
2.3715341959334566,8476415,Kyle Rau,57
2.6852389754423025,8478999,Niklas Treutle,23
2.507261684710853,8475949,Marek Hrivik,50
2.664378135727489,8477831,Pheonix Copley,24
2.570636387641933,8477506,Ryan Pulock,42
2.5017163982043833,8477903,Garnet Hathaway,51
2.474254026934249,8477939,William Nylander,57
2.478743068391867,8475786,Zach Hyman,53
2.497755479271191,8477953,Kasperi Kapanen,49
2.416952733034064,8478373,Nikita Soshnikov,70
2.45576973857935,8478569,Noel Acciari,53
2.6012674940586216,8478585,Derek Ryan,51
2.7507261684710853,8475782,Morgan Ellis,20
2.4401901241087933,8476326,Josh Archibald,70
2.678109321362556,8477504,Josh Morrissey,42
2.8389226300501718,8476910,Scott Kosmachuk,22
2.515183522577238,8475730,Stephen Johns,44
2.695537364668603,8476379,Darren Dietz,31
2.614998679693689,8477642,Rinat Valiev,43
2.5033007657776603,8478866,Dominik Simon,43
2.7047795088460522,8476953,Trevor Carrick,29
2.621336149986797,8477511,Anthony Mantha,44
2.5864800633747027,8477997,Nikita Tryamkin,46
2.5093741748085554,8477416,Oliver Bjorkstrand,50
2.485344599947188,8477015,Connor Brown,51
2.555056773171376,8477512,Frederik Gauthier,45
2.8391866913123844,8478029,Chase De Leo,21
2.6345392130974385,8475809,Scott Wedgewood,50
2.709796672828096,8478584,Vojtech Mozik,25
2.5473989965672037,8477810,Joel Hanley,64
2.3696857670979665,8475343,Nic Dowd,75
2.546342751518352,8476370,Blake Pietila,49
2.5223131766569846,8479268,Casey Nelson,52
2.5492474254026933,8477392,Hudson Fasching,43
2.574861367837338,8478567,Dean Kukan,39
2.70081858991286,8477427,Tobias Lindberg,23
2.5841035120147873,8477947,Sonny Milano,43
2.7066279376815423,8477566,Sergey Tolchinsky,27
2.4980195405334036,8477433,Ben Harpur,54
2.5930815949300237,8478004,Brett Lernout,48
2.6503828888302086,8478963,Ryan Johnston,33
2.7013467124372856,8477210,Buddy Robinson,30
2.6891998943754953,8479293,Brandon Tanev,41
2.578558225508318,8479292,Charlie Lindgren,49
2.5157116451016637,8477450,Jason Dickinson,45
2.7343543702138895,8476309,Jason Kasdorf,18
2.604172167942963,8476766,Cole Schneider,33
2.5275944019012413,8478542,Evan Rodrigues,52
2.825455505677317,8476505,Turner Elson,18
2.825455505677317,8478430,Oliver Kylington,18
2.627145497755479,8476890,Patrick Sieloff,37
2.5178241351993664,8477463,Steven Santini,51
2.5019804594665964,8477425,Miles Wood,56
2.4974914180089782,8478401,Pavel Zacha,57
2.584631634539213,8476409,Alan Quine,41
2.602587800369686,8477527,Ross Johnston,35
2.5236334829680485,8479318,Auston Matthews,43
2.5283865856878798,8479458,Nikita Zaitsev,42
2.5236334829680485,8478483,Mitchell Marner,43
2.5574333245312912,8477951,Nick Schmaltz,50
2.569316081330869,8478055,Gustav Forsling,43
2.489569580142593,8477353,Tyler Motte,76
2.483232109849485,8479482,Michal Kempny,66
2.52284129918141,8479314,Matthew Tkachuk,44
2.5825191444415103,8479344,Jesse Puljujarvi,40
2.530499075785582,8477476,Artturi Lehkonen,56
2.542117771322947,8479410,Mikhail Sergachev,59
2.6329548455241616,8478463,Anthony Beauvillier,38
2.5756535516239767,8476918,Jimmy Vesey,54
2.5907050435701082,8477402,Pavel Buchnevich,50
2.564034856086612,8476303,Rob O'Gara,58
2.6519672564034855,8478512,Austin Czarnik,35
2.559281753366781,8478443,Brandon Carlo,45
2.567467652495379,8478046,Danton Heinen,43
2.5999471877475573,8478906,Markus Nutivaara,40
2.593345656192237,8478460,Zach Werenski,42
2.6506469500924212,8478010,Brayden Point,43
2.5312912595722206,8479483,Yohann Auvitu,58
2.662793768154212,8478480,Blake Speers,20
2.5825191444415103,8475597,Shane Harper,22
2.4774227620808027,8478843,Denis Malgin,47
2.6216002112490098,8478427,Sebastian Aho,47
2.6891998943754953,8479339,Patrik Laine,41
2.7108529178769474,8478398,Kyle Connor,39
2.5128069712173224,8477482,Zach Sanford,51
2.718246633218907,8477466,Nick Sorensen,22
2.718246633218907,8478491,Jacob Larsson,22
2.605492474254027,8478439,Travis Konecny,44
2.605492474254027,8478500,Ivan Provorov,44
2.644837602323739,8478445,Mathew Barzal,34
2.5299709532611567,8477989,Christian Dvorak,54
2.543702138896224,8478474,Lawson Crouse,45
2.540269342487457,8479345,Jakob Chychrun,50
2.6303142329020335,8477180,Aaron Dell,35
2.5885925534724055,8478440,Dylan Strome,42
2.5584895695801424,8478469,Thomas Chabot,43
2.6907842619487723,8479648,Roman Lyubimov,27
2.5888566147346186,8477491,Nicholas Baptiste,48
2.6015315553208342,8476924,Martin Frk,48
2.60205967784526,8476310,Lukas Sedlak,39
2.5632426722999737,8478493,Joel Eriksson Ek,45
2.5907050435701082,8477919,Frederick Gaudreau,38
2.5870081858991285,8476966,Gemel Smith,39
2.546606812780565,8476390,Joseph Cramarossa,58
2.681806179033536,8475876,Zane McIntyre,26
2.6934248745709004,8475413,Justin Dowling,27
2.5701082651175073,8479442,Troy Stecher,52
2.5669395299709534,8479250,Nick Lappin,44
2.5648270398732507,8476988,Matt Benning,44
2.544758383945075,8478131,Ondrej Kase,47
2.56007393715342,8476374,Sean Kuraly,42
2.5083179297597042,8477478,William Carrier,67
2.7039873250594137,8477479,Tyler Bertuzzi,33
2.6303142329020335,8478099,Kevin Labanc,35
2.496171111697914,8476857,Pontus Aberg,57
2.4663321890678636,8477950,Tony DeAngelo,65
2.603644045418537,8476619,Zack Mitchell,36
2.55637707948244,8478421,A.J. Greer,40
2.6852389754423025,8476922,Boo Nieves,27
2.5648270398732507,8479465,Drake Caggiula,44
2.4668603115922894,8477404,Jake Guentzel,49
2.592289411143385,8477945,Julius Honka,38
2.5423818325851597,8476982,Daniel O'Regan,50
2.7121732241880117,8476425,Joseph LaBate,33
2.6855030367045156,8476932,Anthony Stolarz,30
2.541853710060734,8476873,Mark Jankowski,40
2.6332189067863743,8477944,Jakub Vrana,39
2.6120940058093476,8477961,John Quenneville,34
2.6656984420385528,8476511,Samuel Henley,18
2.611829944547135,8477320,Anton Blidh,32
2.615262740955902,8478425,Brendan Guhle,42
